,,,,,,,,-194,-1,22.172119140625,-45.34410095214844,47.98265075683594,-10.545791625976562
,,,,,,,,171,1,0.58990478515625,-2.880584716796875,11.15277099609375,-8.696395874023438
,,,,,,,,-2,0,-39.60899353027344,54.8072509765625,-8.802017211914062,-36.070152282714844
,,,,,,,,-62,-11,-44.70057678222656,30.172119140625,-9.9334716796875,48.260536193847656
,,,,,,,,117,12,30.99127197265625,-14.046905517578125,-24.615524291992188,9.758209228515625
,,,,,,,,-109,-12,45.11076354980469,-48.8402099609375,-1.7054443359375,-7.1844482421875
,,,,,,,,4,5,8.19061279296875,-22.059890747070312,45.05267333984375,-14.804367065429688
,,,,,,,,-90,6,-38.558349609375,53.897186279296875,-8.568496704101562,-35.818824768066406
,,,,,,,,122,0,-45.74403381347656,31.056304931640625,-10.165359497070312,48.07117462158203
,,,,,,,,-173,-5,27.368911743164062,-12.040435791015625,-22.361770629882812,9.940887451171875
,,,,,,,,4,0,48.75627136230469,-50.88304138183594,-3.91815185546875,-7.3954010009765625
,,,,,,,,2,5,8.220458984375,-22.11279296875,45.02339172363281,-14.694564819335938
,,,,,,,,-24,-2,-14.380767822265625,24.488296508789062,-3.195709228515625,-20.381103515625
,,,,,,,,21,3,-50.776641845703125,47.755828857421875,-11.283721923828125,-1.36944580078125
,,,,,,,,-24,-1,-21.467071533203125,14.936294555664062,-7.0177154541015625,45.124908447265625
,,,,,,,,31,-1,63.82588195800781,-38.89347839355469,-37.64115905761719,-4.193603515625
,,,,,,,,3,-3,14.614837646484375,-26.256195068359375,14.222030639648438,-4.504180908203125
,,,,,,,,27,4,8.179519653320312,-22.022598266601562,44.91534423828125,-14.686782836914062
,,,,,,,,110,0,-14.364501953125,24.461761474609375,-3.192108154296875,-20.358322143554688
,,,,,,,,-120,1,-50.8880615234375,47.840484619140625,-11.308456420898438,-1.2520904541015625
,,,,,,,,152,-17,-21.351409912109375,14.863204956054688,-7.0069580078125,44.99444580078125
,,,,,,,,38,16,63.60383605957031,-38.650054931640625,-37.56932067871094,-4.1605377197265625
,,,,,,,,-185,1,14.807113647460938,-26.462600708007812,14.122055053710938,-4.5300750732421875
,,,,,,,,21,-3,8.201889038085938,-22.069793701171875,44.956756591796875,-14.672119140625
,,,,,,,,78,2,-14.379806518554688,24.4886474609375,-3.195526123046875,-20.386367797851562
,,,,,,,,156,1,-50.56842041015625,47.62178039550781,-11.2374267578125,-1.6530609130859375
,,,,,,,,-18,-3,-21.666915893554688,15.073013305664062,-7.0749359130859375,45.402252197265625
,,,,,,,,-261,2,63.803192138671875,-38.8775634765625,-37.62892150878906,-4.1917724609375
,,,,,,,,-3,1,22.180892944335938,-45.33636474609375,47.91090393066406,-10.53302001953125
,,,,,,,,21,-14,-13.532272338867188,21.188156127929688,8.0784912109375,-28.798019409179688
,,,,,,,,140,11,-24.78375244140625,30.1246337890625,-5.50750732421875,-15.847389221191406
,,,,,,,,-24,2,-45.45335388183594,30.796249389648438,-10.100738525390625,48.25768280029297
,,,,,,,,70,-1,-2.2414398193359375,2.116058349609375,-2.7336578369140625,11.1134033203125
,,,,,,,,-124,1,63.87348937988281,-38.93916320800781,-37.660072326660156,-4.1996002197265625
,,,,,,,,115,1,22.180770874023438,-45.412200927734375,48.205909729003906,-10.593505859375
,,,,,,,,-271,-1,0.510650634765625,-2.6959686279296875,10.926376342773438,-8.753738403320312
,,,,,,,,-5,-2,-38.90211486816406,54.16236877441406,-8.644927978515625,-35.83099365234375
,,,,,,,,111,1,-45.4337158203125,30.777191162109375,-10.096359252929688,48.29212951660156
,,,,,,,,-83,-1,27.48040771484375,-12.108795166015625,-22.378494262695312,9.798202514648438
,,,,,,,,31,0,48.73492431640625,-50.91815185546875,-3.8069305419921875,-7.4062652587890625
,,,,,,,,136,1,8.154067993164062,-21.976837158203125,44.93415832519531,-14.773666381835938
,,,,,,,,-113,2,-14.387176513671875,24.482986450195312,-3.1971282958984375,-20.33544921875
,,,,,,,,292,-1,-50.800018310546875,47.732635498046875,-11.288909912109375,-1.23291015625
,,,,,,,,1,0,-21.439300537109375,14.907669067382812,-6.97418212890625,45.036712646484375
,,,,,,,,-183,0,29.876678466796875,-14.304092407226562,-19.754043579101562,-1.2960357666015625
,,,,,,,,5,-1,33.97283935546875,-24.586639404296875,-17.910446166992188,-2.8961944580078125
,,,,,,,,-28,0,14.622726440429688,-26.255279541015625,14.18994140625,-4.5023651123046875
,,,,,,,,-103,2,8.127639770507812,-21.9263916015625,44.92887878417969,-14.836746215820312
,,,,,,,,-62,-1,-14.313919067382812,24.360946655273438,-3.180877685546875,-20.223907470703125
,,,,,,,,127,0,-50.86921691894531,47.818817138671875,-11.304275512695312,-1.251953125
,,,,,,,,126,-2,-21.386871337890625,14.880142211914062,-6.98992919921875,45.00621032714844
,,,,,,,,-122,-12,63.670623779296875,-38.70674133300781,-37.599952697753906,-4.16766357421875
,,,,,,,,212,-9,14.761505126953125,-26.403945922851562,14.116371154785156,-4.5209197998046875
,,,,,,,,-26,24,8.164901733398438,-22.000900268554688,44.96466064453125,-14.777786254882812
,,,,,,,,-193,-2,-14.426483154296875,24.543106079101562,-3.20587158203125,-20.376876831054688
,,,,,,,,-102,2,-50.73048400878906,47.65287780761719,-11.273468017578125,-1.2325286865234375
